REMARK SeriesTab Input: test.tab Output: parkin_sq.tab
REMARK Mode: Maximum Dimensions: 2
REMARK Input Region:    X +/- 2 X-ZF: 5
REMARK Analysis Region: X +/- 2
REMARK Input Region:    Y +/- 2 Y-ZF: 5
REMARK Analysis Region: Y +/- 2

VARS   INDEX X_AXIS Y_AXIS DX DY X_PPM Y_PPM X_HZ Y_HZ XW YW XW_HZ YW_HZ X1 X3 Y1 Y3 HEIGHT DHEIGHT VOL PCHI2 TYPE ASS CLUSTID MEMCNT Z_A0 Z_A1 Z_A2 Z_A3 Z_A4 Z_A5 Z_A6 Z_A7 Z_A8 Z_A9
FORMAT %5d %9.3f %9.3f %6.3f %6.3f %8.3f %8.3f %9.3f %9.3f %7.3f %7.3f %8.3f %8.3f %4d %4d %4d %4d %+e %+e %+e %.5f %d %s %4d %4d %7.4f %7.4f %7.4f %7.4f %7.4f %7.4f %7.4f %7.4f %7.4f %7.4f

NULLVALUE -666
NULLSTRING *

   91   283.238   233.090  0.235  0.205    0.652   24.532   522.017  4936.248   6.220   5.905   23.729   46.429  279  286  230  236 +2.413509e+10 +3.528310e+08 +2.405331e+10 0.00000 1 s41   34   32  1.0000  0.8948  0.8364  0.7198  0.5979  0.4777  0.4638  0.3883  0.9851  0.4443
   92   301.762   235.181  0.296  0.196    0.564   24.451   451.355  4919.805   6.585   5.360   25.119   42.146  299  304  233  237 +2.155064e+10 +3.533205e+08 +2.144533e+10 0.00000 1 s43   46    1  1.0000  0.9129  0.8318  0.6832  0.4442  0.3395  0.2746  0.1637  0.8716  0.4249
   93   204.880   236.204  0.113  0.086    1.026   24.411   820.929  4911.767   6.591   5.583   25.142   43.900  200  210  232  240 +5.425347e+10 +3.556406e+08 +5.407360e+10 0.00000 1 s32   34   32  1.0000  0.9170  0.8457  0.7053  0.6177  0.5337  0.4769  0.4439  0.9210  0.5068
   96   283.704   241.504  0.185  0.131    0.650   24.204   520.239  4870.089   6.660   5.189   25.404   40.798  280  289  239  244 +3.836326e+10 +3.640130e+08 +3.749834e+10 0.00000 1 s42   47    1  1.0000  0.9348  0.8766  0.7565  0.5869  0.5222  0.4789  0.4513  0.9577  0.4917
   99   418.713   245.948  0.181  0.119    0.007   24.030     5.221  4835.149   6.142   5.156   23.430   40.544  415  422  243  249 +3.168392e+10 +3.550567e+08 +3.153904e+10 0.00000 1 s20   48    1  1.0000  0.9238  0.8299  0.6247  0.5348  0.4104  0.3311  0.3185  0.9247  0.4351
  100   229.991   248.448  0.029  0.030    0.906   23.932   725.136  4815.489   5.995   5.418   22.871   42.604  226  234  244  252 +1.727305e+11 +3.582674e+08 +1.703646e+11 0.00000 1 s34   34   32  1.0000  0.9856  0.9838  0.9504  0.9123  0.8952  0.8692  0.8710  0.9829  0.8928
  101   217.246   250.329  0.101  0.127    0.967   23.859   773.755  4800.697   5.742   5.518   21.905   43.390  214  221  246  254 +5.301598e+10 +3.768738e+08 +6.104506e+10 0.00000 1 s33   34   32  1.0000  0.9881  0.9786  0.9631  0.9078  0.8776  0.9035  0.8878  0.9782  0.9172
  103   230.953   258.025  0.252  0.213    0.902   23.558   721.470  4740.189   5.929   5.376   22.616   42.267  229  233  256  260 +1.910284e+10 +3.533104e+08 +1.909958e+10 0.00000 1 s19   50    1  1.0000  0.9826  1.0222  0.9658  0.8857  0.8713  0.9064  0.8670  1.0058  0.9114
  104   215.840   258.683  0.159  0.183    0.974   23.532   779.120  4735.018   5.523   5.619   21.069   44.180  213  218  256  261 +2.796512e+10 +3.619175e+08 +2.774093e+10 0.00000 1 s18   51    2  1.0000  1.0249  0.9563  0.9425  0.9272  0.8732  0.8601  0.9200  0.9916  0.8962
  105   169.986   260.908  0.077  0.071    1.192   23.445   954.040  4717.522   5.439   5.108   20.748   40.164  167  174  258  264 +5.294453e+10 +3.576257e+08 +5.290932e+10 0.00000 1 s17   52    1  1.0000  0.9355  0.8669  0.7024  0.5955  0.5542  0.4871  0.4544  0.9082  0.5573
  106   255.987   261.400  0.085  0.192    0.782   23.426   625.971  4713.651   5.667   7.162   21.618   56.312  252  260  256  266 +5.302767e+10 +3.566443e+08 +5.228293e+10 0.00000 1 s15   49    2  1.0000  0.9870  0.9726  0.8570  0.7148  0.6555  0.5758  0.5110  1.0033  0.6293
  107   216.591   268.792  0.087  0.062    0.970   23.137   776.254  4655.527   5.681   5.052   21.673   39.721  213  220  265  272 +6.272387e+10 +3.622176e+08 +6.187099e+10 0.00000 1 s16   51    2  1.0000  0.9578  0.9043  0.7132  0.5995  0.5439  0.4750  0.4118  0.9399  0.5222
  108   287.966   287.016  0.119  0.079    0.630   22.425   503.980  4512.239   6.210   5.011   23.689   39.398  284  292  284  290 +4.447034e+10 +3.541126e+08 +4.446681e+10 0.00000 1 s14   53    1  1.0000  0.9674  0.9336  0.7460  0.6081  0.5737  0.4513  0.3960  0.9691  0.5090
  109   294.429   315.050  0.198  0.107    0.599   21.330   479.328  4291.810   6.375   5.083   24.318   39.966  291  298  312  318 +3.460137e+10 +3.564228e+08 +3.428184e+10 0.00000 1 s13   54    1  1.0000  0.9345  0.8619  0.6679  0.5823  0.4526  0.4254  0.3609  0.9209  0.4580
  110   299.821   322.725  0.294  0.118    0.573   21.030   458.758  4231.461   8.166   4.995   31.152   39.273  295  304  320  325 +3.231553e+10 +3.512704e+08 +3.208992e+10 0.00000 1 s12   55    1  1.0000  0.9822  0.9112  0.7145  0.5974  0.4950  0.4466  0.4088  0.9428  0.4833
  111   325.909   376.062  0.039  0.035    0.449   18.945   359.241  3812.085   5.365   5.009   20.464   39.384  322  330  372  380 +1.035473e+11 +3.594946e+08 +1.034557e+11 0.00000 1 s11   56    1  1.0000  0.9568  0.8840  0.7087  0.5894  0.5403  0.4847  0.4486  0.9366  0.5563
  112   219.175   382.072  0.102  0.056    0.958   18.711   766.400  3764.826   6.772   5.021   25.833   39.481  214  224  379  385 +6.377982e+10 +3.520211e+08 +6.366873e+10 0.00000 1 s1   57    1  1.0000  0.9552  0.9281  0.7292  0.5599  0.4153  0.3332  0.2672  0.9694  0.4198
  113   239.346   395.657  0.077  0.058    0.862   18.180   689.453  3658.014   5.723   4.906   21.833   38.572  235  243  393  399 +6.935106e+10 +3.635410e+08 +6.818622e+10 0.00000 1 s2   58    1  1.0000  0.9153  0.8590  0.6493  0.5629  0.4903  0.4696  0.4242  0.9044  0.4926
  114   256.055   408.589  0.064  0.059    0.782   17.674   625.711  3556.333   5.961   5.197   22.741   40.861  252  260  405  413 +7.898257e+10 +3.592846e+08 +7.798061e+10 0.00000 1 s3   59    7  1.0000  0.9495  0.8747  0.7057  0.5890  0.4940  0.4320  0.3691  0.9368  0.4839
  115   254.772   416.130  0.088  0.084    0.788   17.380   630.605  3497.035   5.324   5.244   20.310   41.232  252  258  412  419 +4.845268e+10 +3.633952e+08 +4.821637e+10 0.00000 1 s4   59    7  1.0000  0.9837  0.9312  0.8595  0.7752  0.7302  0.6451  0.6337  0.9445  0.7077
  116   289.920   416.565  0.070  0.097    0.621   17.363   496.528  3493.619   5.868   6.210   22.383   48.824  286  294  413  421 +6.871385e+10 +3.532731e+08 +6.801420e+10 0.00000 1 s10   60    1  1.0000  0.9705  0.9211  0.7328  0.6084  0.5108  0.4453  0.3698  0.9591  0.5190
  118   249.702   430.743  0.029  0.047    0.812   16.809   649.945  3382.134   5.437   6.840   20.740   53.786  246  254  426  436 +1.560515e+11 +3.605533e+08 +1.546877e+11 0.00000 1 s6   59    7  1.0000  0.9955  0.9920  0.9410  0.9221  0.8919  0.8765  0.8745  1.0024  0.9007
  119   235.270   434.146  0.009  0.010    0.881   16.676   705.001  3355.385   5.523   5.949   21.070   46.777  231  239  430  438 +5.252699e+11 +3.551256e+08 +5.221483e+11 0.00000 1 s5   59    7  1.0000  0.9926  0.9815  0.9332  0.8981  0.8775  0.8490  0.8293  0.9892  0.8750
  120   253.687   434.617  0.157  0.064    0.793   16.657   634.744  3351.681   9.094   5.623   34.692   44.213  248  260  431  439 +8.470026e+10 +3.652238e+08 +8.371960e+10 0.00000 1 s7   59    7  1.0000  0.9815  0.9474  0.8422  0.7813  0.7687  0.7115  0.7204  0.9701  0.7628
  124   292.655   447.493  0.139  0.136    0.607   16.154   486.094  3250.439   5.971   5.538   22.777   43.543  289  296  444  451 +4.224803e+10 +3.649803e+08 +4.131466e+10 0.00000 1 s9   63    1  1.0000  1.0296  0.9436  0.8961  0.8170  0.7376  0.6926  0.6514  1.0025  0.7463
  127   268.659   494.886  0.038  0.035    0.722   14.302   577.630  2877.795   5.180   5.170   19.762   40.651  265  273  491  499 +1.139344e+11 +3.622002e+08 +1.128421e+11 0.00000 1 s8   66    1  1.0000  0.9467  0.9113  0.7624  0.6744  0.6016  0.5406  0.5069  0.9633  0.6054
